IncidentID,IncidentDate,InciddentYear,State,CityCounty,Address,NumKilled,NumInjured
1943986,3/3/2021,2021,Pennsylvania,Erie,2105 Buffalo Rd,2,3
1941382,2/28/2021,2021,Ohio,Cincinnati,3600 block of Idlewild Ave,3,3
1941669,2/28/2021,2021,Indiana,East Chicago,1205 W Chicago Ave,0,4
1940791,2/28/2021,2021,Delaware,Dover,21 S Little Creek Rd,0,4
1941647,2/28/2021,2021,South Carolina,Mccormick,437 Talbert Rd,0,4
1941444,2/28/2021,2021,Louisiana,Shreveport,4914 Mansfield Rd,0,5
1941210,2/28/2021,2021,Texas,Houston,13484 Northwest Fwy,0,4
1943271,2/27/2021,2021,Mississippi,Columbus,1200 block of 7th St S,0,4
1940190,2/27/2021,2021,Mississippi,Pattison,Pattison-Tillman Rd,2,3
1939789,2/26/2021,2021,Louisiana,Baton Rouge,4700 block of Paige St,0,4
1940069,2/26/2021,2021,Texas,Houston,8708 Beechnut St,1,5
1939958,2/26/2021,2021,California,San Diego,841 S 45th St,1,3
1934704,2/21/2021,2021,Missouri,Kennett,1615 1st St,1,4
1935235,2/21/2021,2021,North Carolina,Teachey,Thomas Smith Ln and Bay Rd,0,4
1934225,2/20/2021,2021,Pennsylvania,Norristown (East Norriton),2912 Swede Rd,1,4
1934077,2/20/2021,2021,Louisiana,Metairie,6719 Airline Dr,3,2
1933975,2/20/2021,2021,Colorado,Grand Junction,1000 block of Teller Ave,1,3
1934181,2/20/2021,2021,Illinois,Springfield,1100 block of S Grand Ave W,1,4
1932479,2/18/2021,2021,Louisiana,Baton Rouge,2047 N Foster Dr,1,3
1931288,2/17/2021,2021,Pennsylvania,Philadelphia,5597 Old York Rd,0,8
1930463,2/16/2021,2021,Florida,Saint Petersburg,2968 Emerson Ave S,3,1
1928557,2/13/2021,2021,California,San Francisco,3rd St and Quesada Ave,0,6
1928594,2/13/2021,2021,Indiana,Indianapolis,3800 block of N Sherman Dr,0,4
1928149,2/13/2021,2021,California,Oakland,1000 block of Washington St,0,6
1928205,2/13/2021,2021,North Carolina,Cary,101 Reed St,1,3
1926742,2/11/2021,2021,Georgia,Columbus,2001 South Lumpkin Rd,1,4
1926701,2/10/2021,2021,Georgia,Atlanta,62 Harwell Rd NW,0,4
1924338,2/9/2021,2021,Minnesota,Buffalo,755 Crossroads Campus Dr,1,4
1924892,2/9/2021,2021,Texas,Houston,945 W Little York Rd,0,4
1921939,2/6/2021,2021,Tennessee,Murfreesboro,Ewing Blvd and West St,1,4
1923786,2/6/2021,2021,Louisiana,Thibodaux,1100 block of Tiger Dr,0,4
1921768,2/6/2021,2021,Illinois,Bloomingdale,250 W Schick Rd,1,5
1922354,2/6/2021,2021,Washington,Tacoma,3634 E McKinley Ave,1,3
1921641,2/5/2021,2021,Pennsylvania,Mohnton,360 E Wyomissing Ave,1,3
1924951,2/5/2021,2021,Mississippi,Benoit,1017 Lake Bolivar Rd,3,1
1920771,2/4/2021,2021,North Carolina,High Point,2912 W English Rd,2,3
1919696,2/3/2021,2021,Colorado,Oak Creek,200 block of Wild Hogg Dr,3,2
1919399,2/3/2021,2021,Tennessee,Memphis,800 block of Olympic St,1,3
1917918,2/2/2021,2021,Florida,Fort Lauderdale (Sunrise),10100 Reflections Blvd W,3,3
1917909,2/2/2021,2021,Oklahoma,Muskogee,903 Indiana St,6,1
1917661,2/1/2021,2021,New York,Rochester,400 block of Lyell Avenue,1,3
1916374,1/30/2021,2021,New York,Albany,200 block of Central Ave,1,4
1914798,1/29/2021,2021,Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3
1914942,1/28/2021,2021,Michigan,Flint,1900 block of Tebo St,1,4
1913708,1/27/2021,2021,California,Santa Ana,1614 S Standard Ave,0,4
1911026,1/25/2021,2021,District of Columbia,Washington,1406 Good Hope Rd SE,1,4
1910136,1/24/2021,2021,Indiana,Indianapolis,3540 Adams St,5,1
1910619,1/24/2021,2021,Nevada,Las Vegas,W Wilson Ave and H St,0,5
1909849,1/22/2021,2021,Kentucky,Covington,217 E Martin Luther King Jr Blvd,0,5
1905423,1/18/2021,2021,Pennsylvania,Tobyhanna,960 PA-196,0,4
1904063,1/17/2021,2021,Arizona,Phoenix,2340 W Northern Ave,0,5
1904036,1/17/2021,2021,Arizona,Phoenix,2236 E University Dr,1,6
1905360,1/16/2021,2021,Illinois,Kankakee,600 block of N Evergreen Ave,0,5
1903058,1/15/2021,2021,Pennsylvania,Philadelphia,5000 block of N 10th St,0,4
1899819,1/11/2021,2021,Florida,Miami,2491 NE 58th St,0,4
1898261,1/9/2021,2021,Illinois,Evanston,100 Asbury Ave,6,2
1897878,1/9/2021,2021,Texas,Houston,5828 Martin Luther King Blvd,1,3
1896774,1/7/2021,2021,District of Columbia,Washington,1300 block of Columbia Rd NW,0,5
1896384,1/6/2021,2021,Texas,Livingston,201 Maple Ln,2,2
1896252,1/6/2021,2021,Virginia,Manassas,10010 Ellis Rd,3,3
1894822,1/4/2021,2021,Louisiana,New Orleans,1600 block of N Galvez St,0,4
1894979,1/4/2021,2021,Florida,Tampa,1225 S 78th St,0,5
1894941,1/4/2021,2021,Florida,Fort Lauderdale (Lauderhill),1828 NW 38th Ave,0,7
1893953,1/3/2021,2021,Oregon,Gresham,NE 181st Ave and NE San Rafael St,0,4
1893327,1/3/2021,2021,Texas,Houston,2900 Travis St,1,4
1893754,1/3/2021,2021,Florida,Miami,3632 NW 25th Ave,0,6
1893601,1/3/2021,2021,Louisiana,Shreveport,6900 block of Jewella Ave,2,3
1893877,1/3/2021,2021,California,Santa Barbara,1200 block of Liberty St,2,2
1893744,1/3/2021,2021,Florida,Miami,10525 NW 24th Ave,0,8
1892034,1/1/2021,2021,Arkansas,Fort Smith,3211 Towson Ave,0,7
1892704,1/1/2021,2021,Texas,Amarillo,2650 Dumas Dr,1,3
1891720,1/1/2021,2021,Illinois,Galesburg,1000 block of Monroe St,0,4
1892114,1/1/2021,2021,Iowa,Sioux City,2637 S Walker St,1,4
1891461,12/31/2020,2020,Indiana,Indianapolis,8215 Center Run Road,1,3
1890946,12/31/2020,2020,Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4
1886974,12/26/2020,2020,Illinois,Rockford,4007 E State St,3,3
1886913,12/26/2020,2020,Florida,Tampa,N 20th St and E 7th Ave,2,2
1887059,12/26/2020,2020,Massachusetts,Lynn,Washington St and Quincy Ter,1,5
1886849,12/26/2020,2020,Florida,Miami,NW 61st St and NW 13th Ave,1,3
1886721,12/25/2020,2020,Arkansas,Atkins,5180 Pine Ridge Rd,5,0
1886372,12/25/2020,2020,Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4
1886141,12/24/2020,2020,Florida,Lakeland,1500 block of Amos Ave,1,4
1885251,12/22/2020,2020,Mississippi,Meridian,Jeffrey Acres Rd,5,0
1882214,12/20/2020,2020,Connecticut,Bridgeport,456 Connecticut Ave,2,2
1881213,12/19/2020,2020,Illinois,Chicago,8936 S Cottage Grove Ave,0,6
1876727,12/13/2020,2020,West Virginia,Elkview,1384 Cemetery Hill Dr,4,0
1877043,12/12/2020,2020,California,San Bernardino,900 block of N Sierra Way,1,3
1876231,12/12/2020,2020,New York,Copiague,2336 Great Neck Rd,2,2
1876039,12/12/2020,2020,New York,Brooklyn,574 Warren St,0,4
1876552,12/12/2020,2020,Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2
1877628,12/10/2020,2020,Georgia,Tifton,700 block of 17 1/2 St,0,4
1877122,12/10/2020,2020,Mississippi,Jackson,1805 Hospital Dr,0,5
1908063,12/8/2020,2020,West Virginia,Williamsburg,611 Flynns Creek Rd,6,0
1873798,12/8/2020,2020,Louisiana,Lacombe,28399 Palmer Dr,2,3
1870827,12/6/2020,2020,Texas,Venus,6100 N FM 157,0,6
1871627,12/5/2020,2020,California,Hayward,25000 block of Eldridge Ave,1,3
1870840,12/5/2020,2020,North Carolina,Autryville,10101 Gip Rd,0,6
1869748,12/4/2020,2020,Illinois,Chicago,4400 block of W Adams St,0,4
1867006,12/1/2020,2020,Pennsylvania,Morrisville,1 Makefield Rd,1,3
1866100,11/30/2020,2020,Alaska,Palmer,335 N Valley Way,4,0
1864683,11/29/2020,2020,Mississippi,Grenada,Highway 8 East,0,11
1865110,11/29/2020,2020,Tennessee,Memphis,3492 W Metropolitan Cir,2,3
1864205,11/28/2020,2020,South Carolina,Conway,3800 block of Golden Key Rd,0,5
1863726,11/28/2020,2020,South Carolina,Aiken,1695 Richland Ave E,1,10
1864177,11/28/2020,2020,Louisiana,New Orleans,7001 Lawrence Rd,0,4
1862947,11/27/2020,2020,Georgia,Macon,425 Cherry St,1,5
1863099,11/27/2020,2020,Ohio,Toledo,3257 Stickney Ave,0,6
1862603,11/26/2020,2020,Nevada,Henderson,870 E Lake Mead Pkwy,1,5
1859390,11/22/2020,2020,New York,Brooklyn,15 Albany Ave,1,6
1859110,11/22/2020,2020,New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,0,4
1858455,11/22/2020,2020,Illinois,Chicago,700 block of E 101st St,1,3
1859186,11/22/2020,2020,Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3
1857439,11/21/2020,2020,Illinois,Chicago,W 79th St and S Justine St,0,6
1857947,11/21/2020,2020,Arizona,Phoenix,35th Ave and Earll Dr,1,4
1858965,11/21/2020,2020,Nebraska,Bellevue,1307 Cornhusker Rd,2,2
1857040,11/20/2020,2020,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8
1856417,11/19/2020,2020,Florida,Haines City,422 N 15th St,1,3
1855276,11/18/2020,2020,Texas,Houston,11614 Manor Park Dr,3,2
1856338,11/18/2020,2020,South Carolina,Florence,500 block of Gaillard St,0,4
1854207,11/17/2020,2020,Tennessee,Jackson,Honey Bear Cove,0,4
1854149,11/16/2020,2020,Florida,Miami,200 block of S Biscayne River Dr,0,4
1853615,11/16/2020,2020,Illinois,Chicago,700 block of S Pulaski Rd,0,4
1854076,11/16/2020,2020,Illinois,Chicago,2700 block of S State St,0,4
1852831,11/15/2020,2020,Louisiana,Shreveport,300 block of Douglas St,0,5
1853089,11/15/2020,2020,Georgia,Jonesboro,500 Block of Museum Cir,2,2
1852604,11/14/2020,2020,South Carolina,Sumter,1008 Marilyn Ave,3,1
1852853,11/14/2020,2020,Missouri,Fulton,1915 N Bluff St,0,4
1852161,11/14/2020,2020,Ohio,Cincinnati,400 block of Kings Run Dr,0,4
1852363,11/14/2020,2020,California,Riverside,La Sierra Avenue and Tin Mine Road,2,3
1850981,11/12/2020,2020,Florida,Tampa,1200 block of E Palifox St,2,4
1850693,11/12/2020,2020,North Carolina,Gastonia,1225 Union Rd,0,6
1849308,11/10/2020,2020,Florida,Tampa,N 50th St and Sligh Ave,1,7
1847840,11/9/2020,2020,Texas,Fort Worth,5310 E Rosedale St,0,4
1846712,11/8/2020,2020,Virginia,Virginia Beach,3700 block of Whitney Ct,0,4
1846494,11/8/2020,2020,Tennessee,Nashville,2nd Ave N and Commerce St,0,8
1846764,11/7/2020,2020,Kansas,Ogden,225 Riley Ave,0,4
1845690,11/7/2020,2020,South Carolina,Rock Hill,241 Albright Rd,1,3
1845477,11/6/2020,2020,Louisiana,New Orleans,8622 Belfast St,2,2
1844573,11/5/2020,2020,Ohio,Toledo,2125 Parkwood Ave,3,2
1843360,11/4/2020,2020,Missouri,Jefferson City,1299 Lafayette St,0,4
1842362,11/3/2020,2020,Nevada,Henderson,1445 Stonelake Cove Ave,4,1
1842421,11/2/2020,2020,Ohio,Mansfield,136 Sturges Ave,0,5
1840600,11/1/2020,2020,Arizona,Tucson,2500 block of E Aerospace Pkwy,2,2
1840534,11/1/2020,2020,South Carolina,Hollywood,7800 block of White Point Rd,0,6
1840265,11/1/2020,2020,Indiana,Evansville,664 E Illinois St,0,4
1840364,11/1/2020,2020,Oklahoma,Oklahoma City,10601 S Western Ave,1,3
1841432,11/1/2020,2020,North Carolina,Winston Salem (Winston-salem),3900 block of Glen Hi Rd,1,3
1840310,11/1/2020,2020,New Jersey,Atlantic City,2721 Arctic Ave,1,4
1839628,10/31/2020,2020,California,Sacramento,2800 block of Normington Dr,0,4
1839576,10/31/2020,2020,Washington,Sumner,127th Ave E and Valley Ave E,0,5
1839462,10/31/2020,2020,California,Anaheim,1210 S State College Blvd,0,4
1840544,10/31/2020,2020,Nevada,North Las Vegas,3700 block of Iverson Ln,0,4
1840041,10/31/2020,2020,Maryland,College Park,7700 Baltimore Ave,0,7
1839112,10/30/2020,2020,Maryland,Waldorf,2177 Crain Hwy,1,3
1839065,10/30/2020,2020,Illinois,Chicago,11613 S Vincennes Ave,1,3
1838368,10/29/2020,2020,Florida,Winter Garden,Center St and 11th St,0,4
1837146,10/28/2020,2020,Virginia,Roanoke,1400 block of Rorer Ave SW,0,4
1837429,10/28/2020,2020,New Jersey,Newark,381 S 6th St,1,3
1834216,10/25/2020,2020,Texas,Fort Worth,1900 block of Carver Ave,2,3
1835030,10/25/2020,2020,Texas,San Antonio,2800 block of W Hutchins Pl,1,3
1834280,10/25/2020,2020,North Carolina,Raleigh,1731 Trawick Rd,1,3
1834617,10/24/2020,2020,Mississippi,Greenwood,W Martin Luther King Dr,2,8
1832977,10/22/2020,2020,Louisiana,Rayne,I-10,0,5
1832014,10/22/2020,2020,Florida,Miami,1830 NW 50 St,1,3
1831995,10/22/2020,2020,Massachusetts,Boston,Columbia Rd and Stanwood St,0,4
1831091,10/22/2020,2020,Maryland,Baltimore,500 block of W Franklin St,0,4
1830875,10/21/2020,2020,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5
1830822,10/21/2020,2020,Mississippi,Canton,1427 W Peace St,2,2
1830092,10/20/2020,2020,Texas,Houston,2117 Chenevert St,3,1
1829132,10/19/2020,2020,Ohio,Mansfield,136 Sturges Ave,0,5
1828796,10/19/2020,2020,Louisiana,New Orleans,2599 N Prieur St,1,3
1827437,10/18/2020,2020,Maryland,Annapolis,100 block of Clay St,1,3
1828080,10/18/2020,2020,Illinois,Chicago,200 block of N Sacramento Blvd,1,4
1828019,10/18/2020,2020,Tennessee,Nashville,1100 block of W Grove Ave,0,4
1826680,10/17/2020,2020,New York,Lockport,43 S Niagara St,1,5
1826613,10/17/2020,2020,South Carolina,Rock Hill,524 N Anderson Rd,0,5
1826444,10/16/2020,2020,California,San Jose,175 S Capitol Ave,2,4
1825525,10/16/2020,2020,Florida,Orlando,2000 block of N Forsyth Rd,3,1
1826655,10/16/2020,2020,Arizona,Mesa,2115 Guadalupe Rd,1,6
1826675,10/16/2020,2020,California,San Francisco,200 block of Scherwin St,1,3
1824979,10/15/2020,2020,Louisiana,Lafayette,100 block of Laser Ln,2,2
1825896,10/15/2020,2020,Maryland,Baltimore,2900 block of Westwood Ave,0,7
1824073,10/14/2020,2020,Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4
1821574,10/12/2020,2020,South Carolina,Myrtle Beach,1012 US-501,2,3
1821496,10/11/2020,2020,Georgia,Atlanta,330 W Peachtree St NW,0,4
1820156,10/10/2020,2020,Illinois,Chicago,100 block of S Keeler Ave,1,3
1823101,10/10/2020,2020,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8
1819955,10/10/2020,2020,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2
1818055,10/8/2020,2020,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6
1816799,10/7/2020,2020,Alaska,Anchorage,200 block of McCarrey St,1,4
1817184,10/7/2020,2020,New York,Brooklyn,181 Hegeman Ave,1,3
1815308,10/5/2020,2020,District of Columbia,Washington,400 block of Orange St SE,1,3
1814148,10/4/2020,2020,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5
1813872,10/4/2020,2020,Indiana,Indianapolis,5462 Massachusetts Ave,3,4
1813583,10/3/2020,2020,California,Sacramento,Roanoke Ave and Haywood St,1,3
1813306,10/3/2020,2020,Tennessee,Clarksville,100 block of Tiny Town Rd,0,5
1812972,10/2/2020,2020,California,Los Angeles,51st St and Hoover St,0,4
1812838,10/2/2020,2020,Washington,Seattle,9700 block of 59th Ave S,0,4
1812049,10/1/2020,2020,Michigan,Detroit,15018 Houston Whittier St,0,5
1810696,9/30/2020,2020,North Carolina,Greensboro,700 block of Milton St,0,4
1810881,9/30/2020,2020,Florida,Jacksonville,12517 Beach Blvd,0,4
1810358,9/30/2020,2020,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7
1809910,9/29/2020,2020,Pennsylvania,Philadelphia,4500 block of N 19th St,0,5
1809484,9/29/2020,2020,Ohio,Painesville,100 block of Morse Ave,2,2
1807325,9/28/2020,2020,Michigan,Detroit,6609 Michigan Ave,0,6
1806806,9/27/2020,2020,Ohio,Sandusky,Hancock St and Neil St,1,3
1808628,9/27/2020,2020,California,San Bernardino,900 block of N Sierra Way,1,3
1807096,9/27/2020,2020,Tennessee,Nashville,619 Millwood Dr,0,4
1807046,9/26/2020,2020,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4
1806035,9/26/2020,2020,Alabama,Enterprise,507 Glover Ave,1,3
1806002,9/26/2020,2020,Iowa,Waterloo,501 W 4th St,2,6
1805722,9/26/2020,2020,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4
1806368,9/26/2020,2020,Missouri,Saint Louis,4700 block of Vernon Ave,0,5
1806500,9/25/2020,2020,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4
1804511,9/23/2020,2020,Georgia,Hampton,1577 Glynn Ct,1,3
1802862,9/23/2020,2020,Minnesota,Minneapolis,200 W Broadway Ave,0,5
1800886,9/21/2020,2020,Ohio,Struthers,111 Perry St,1,4
1800549,9/20/2020,2020,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4
1800514,9/20/2020,2020,Connecticut,Stamford,Ursula Pl and Dale St,1,3
1800026,9/19/2020,2020,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4
1799748,9/19/2020,2020,Illinois,Chicago,12200 block of S May St,0,4
1799703,9/19/2020,2020,Illinois,Chicago,6900 block of S Claremont Ave,0,4
1800188,9/19/2020,2020,New Jersey,Plainfield,523 W 3rd St,0,4
1799307,9/19/2020,2020,New York,Rochester,278 Pennsylvania Ave,2,14
1800192,9/19/2020,2020,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5
1800779,9/19/2020,2020,Arkansas,West Memphis,900 block of Winchell St,0,5
1799160,9/18/2020,2020,Arkansas,Little Rock,5311 Mabelvale Pike,0,4
1797620,9/16/2020,2020,Pennsylvania,Philadelphia,1800 Wallace St,2,3
1796684,9/15/2020,2020,California,San Jose,600 block of S 8th St,2,4
1796638,9/15/2020,2020,Illinois,Chicago,3500 block of W Lawrence Ave,0,5
1795391,9/14/2020,2020,Louisiana,Baker,Burgess Dr,0,4
1793826,9/13/2020,2020,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7
1794138,9/13/2020,2020,Tennessee,Beechgrove,I-24 and Beech Grove Rd,3,3
1793559,9/13/2020,2020,Florida,Tampa,5110 N 40th St,0,4
1794086,9/13/2020,2020,Illinois,Chicago,6100 block of S Throop St,1,3
1793521,9/13/2020,2020,New Jersey,New Brunswick,32 Delafield St,2,7
1792650,9/12/2020,2020,Illinois,Chicago,100 block of N Pine Ave,2,4
1793680,9/12/2020,2020,North Carolina,Wilson,200 block of Dewey St,0,5
1793771,9/12/2020,2020,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4
1792624,9/11/2020,2020,Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5
1791482,9/10/2020,2020,Louisiana,New Orleans,4100 block of Rayne Dr,3,2
1788401,9/8/2020,2020,Maryland,Baltimore,2300 block of Greenmount Ave,0,5
1788168,9/7/2020,2020,Louisiana,New Orleans,1500 block of Freret St,0,4
1787655,9/7/2020,2020,New York,Brooklyn,Norstrand Ave and Crown St,0,5
1788352,9/7/2020,2020,California,Aguanga,45125 Highway 371,7,0
1787222,9/7/2020,2020,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4
1786920,9/6/2020,2020,Illinois,Chicago,S Kingston Ave and E 77th St,0,4
1786829,9/6/2020,2020,Colorado,Commerce City,6700 block of Birch St,0,4
1787977,9/6/2020,2020,Tennessee,Memphis,6555 Lost Oak Dr,0,4
1786855,9/6/2020,2020,Georgia,Sparta,Faye St and Lee St,1,6
1787286,9/6/2020,2020,Missouri,Kansas City,3999 Swope Pkwy,0,6
1786890,9/6/2020,2020,Missouri,Saint Louis,5700 block of Minerva Ave,1,3
1787006,9/6/2020,2020,Louisiana,New Iberia,1752 Center St,0,5
1787387,9/6/2020,2020,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4
1786488,9/5/2020,2020,Texas,Houston,9940 Fondren Rd,0,4
1786449,9/5/2020,2020,Maryland,Baltimore,2000 block of W Lexington St,1,3
1785713,9/5/2020,2020,Florida,Williston,Co Rd 318 and US-27 Alt,0,6
1786806,9/5/2020,2020,Arkansas,Little Rock,400 President Clinton Ave,0,4
1805455,9/3/2020,2020,South Carolina,Anderson,R St and Chase Ave,1,3
1785358,9/3/2020,2020,Florida,Miami,2000 block of NW 71st St,1,3
1784570,9/3/2020,2020,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3
1785108,9/3/2020,2020,Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6
1785593,9/3/2020,2020,Arkansas,Little Rock,19 Nandina Cir,0,4
1783582,9/2/2020,2020,Pennsylvania,Philadelphia,1800 block of Moore St,2,2
1784141,9/2/2020,2020,Georgia,Albany,1400 block of E Residence Ave,1,3
1783928,9/2/2020,2020,California,Oakland,Kerwin Ave and 105th Ave,0,4
1825993,8/31/2020,2020,Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5
1782962,8/31/2020,2020,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4
1780301,8/30/2020,2020,Kentucky,Lexington,545 N Upper St,0,7
1780199,8/30/2020,2020,Illinois,Zion,2300 block of Joppa Ave,1,3
1780266,8/30/2020,2020,Texas,San Antonio,S Olive St and Aransas Ave,2,2
1779981,8/30/2020,2020,New York,Buffalo,500 block of Fillmore Ave,1,4
1784122,8/30/2020,2020,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4
1779718,8/30/2020,2020,Illinois,Chicago,11601 S Western Ave,1,4
1780091,8/30/2020,2020,Kentucky,Madisonville,400 block of Elm St,0,5
1780228,8/29/2020,2020,Nevada,Las Vegas,777 E Twain Ave,2,2
1778571,8/29/2020,2020,Illinois,Rock Island,1800 2nd Ave,1,5
1778435,8/28/2020,2020,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4
1778542,8/28/2020,2020,Pennsylvania,Chester,2900 block of W 2nd St,1,3
1779023,8/28/2020,2020,Texas,Dallas,2600 block of Elm St,1,4
1777607,8/27/2020,2020,Oregon,Portland,10500 block of NE Halsey St,1,3
1777180,8/26/2020,2020,Michigan,Pontiac,252 Carriage Circle Dr,3,1
1776905,8/26/2020,2020,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4
1777400,8/26/2020,2020,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4
1776189,8/25/2020,2020,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5
1775249,8/25/2020,2020,New York,Rochester,70 block of Flower St,0,4
1774123,8/24/2020,2020,Michigan,Detroit,11938 E McNichols Rd,0,4
1773194,8/24/2020,2020,California,Sacramento,1200 block of Helena Ave,1,3
1774138,8/24/2020,2020,Florida,West Palm Beach,1000 block of 18th St,0,4
1773996,8/24/2020,2020,Virginia,Richmond,2300 block of Bethel St,1,4
1772623,8/23/2020,2020,Arkansas,Pine Bluff,2901 W 28th Ave,0,7
1772513,8/23/2020,2020,New York,Brooklyn,2946 W 23rd St,1,3
1772934,8/23/2020,2020,Colorado,Pueblo,2000 block of Longhorn Point,0,6
1772680,8/23/2020,2020,Tennessee,Somerville,1100 block of Brewer Rd,1,4
1772438,8/23/2020,2020,Illinois,Champaign,100 block of Kenwood Rd,0,4
1773006,8/23/2020,2020,Illinois,Chicago,6600 S Halsted St,0,4
1772764,8/22/2020,2020,Illinois,Rockford,1300 block of 10th St,1,3
1772174,8/22/2020,2020,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3
1769444,8/19/2020,2020,Pennsylvania,Philadelphia,700 block of S 55th St,0,4
1769489,8/19/2020,2020,Illinois,Chicago,8500 block of S Parnell Ave,0,6
1768125,8/18/2020,2020,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4
1767851,8/18/2020,2020,New York,Corona (Queens),35-35 21st St,0,4
1767747,8/18/2020,2020,Illinois,Rockford,3001 Harney Ct,0,4
1768683,8/17/2020,2020,Ohio,Cleveland,Dove Ave and E 102nd St,0,5
1766574,8/17/2020,2020,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4
1767402,8/17/2020,2020,Texas,Dayton,County Rd 4901,3,2
1765658,8/16/2020,2020,Kentucky,Lexington,1000 block of Newtown Ct,1,3
1765624,8/16/2020,2020,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3
1765636,8/16/2020,2020,Ohio,Cincinnati,70 E McMicken Ave,2,9
1766423,8/16/2020,2020,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3
1766380,8/16/2020,2020,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4
1765920,8/16/2020,2020,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4
1765336,8/15/2020,2020,Michigan,Belleville,24914 Martinsville Rd,4,0
1765499,8/15/2020,2020,Pennsylvania,Philadelphia,N 10th St and Brown St,0,5
1765890,8/15/2020,2020,New York,Rochester,501 Thurston Rd,0,5
1765705,8/15/2020,2020,Connecticut,New Haven,Rosette St and Hurlburt St,1,5
1764756,8/15/2020,2020,Alabama,Troy,4100 US-231 S,2,3
1764619,8/14/2020,2020,New York,New York (Manhattan),111 Lenox Ave,0,4
1762951,8/12/2020,2020,New Jersey,Newark,N 12th St,1,4
1762997,8/12/2020,2020,Ohio,Dayton,2049 Catalpa Dr,1,3
1761557,8/11/2020,2020,California,Torrance,22904 Lockness Ave,0,5
1759873,8/9/2020,2020,Colorado,Denver,1400 block of W Byers Pl,0,9
1759779,8/9/2020,2020,Ohio,Toledo,Monroe St and N Detroit Ave,0,6
1758966,8/9/2020,2020,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21
1760207,8/9/2020,2020,Mississippi,Jackson,3600 block of Cromwell St,0,4
1760261,8/9/2020,2020,Texas,Houston,9700 Homestead Rd,0,4
1759425,8/8/2020,2020,Kentucky,Paducah,900 block of Boyd St,1,4
1758838,8/8/2020,2020,Pennsylvania,Philadelphia,1101 N 38th St,0,6
1759439,8/8/2020,2020,Massachusetts,Brockton,124 Laureston St,0,5
1759237,8/8/2020,2020,Alabama,Birmingham (Ensley),426 18th St,1,5
1758774,8/8/2020,2020,New York,Albany,First St and Quail St,1,3
1757380,8/6/2020,2020,California,Oakland,4500 block of Fairfax Ave,1,3
1756248,8/5/2020,2020,Illinois,Chicago,700 block of S Karlov Ave,0,4
1755566,8/4/2020,2020,Wisconsin,Madison,333 S Rosa Rd,0,4
1755297,8/4/2020,2020,District of Columbia,Washington,5400 block of Georgia Ave NW,0,4
1754613,8/4/2020,2020,California,Beverly Hills,13200 Mulholland Dr,1,4
1754640,8/4/2020,2020,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3
1754672,8/4/2020,2020,Connecticut,Hartford,818 Windsor St,1,5
1754363,8/3/2020,2020,New York,Bronx,450 St Ann's Ave,0,4
1753320,8/2/2020,2020,Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4
